id,name,lat,lng,brand,inactive,address,city,state,postcode,telephone,country,amenities,website_url,formatted_address,mdm_site_category,open_status,fuels
10001923,1271 UNION ST S,35.37602,-80.551263,Shell,False,1271 UNION ST S,CONCORD,North Carolina,28025-5824,+1 704-782-3936,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,twenty_four_hour,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001923-1271-union-st-s,"1271 UNION ST S
CONCORD, North Carolina, 28025-5824",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10012315,800 HANES MALL BLVD,36.062788,-80.307822,Shell,False,800 HANES MALL BLVD,WINSTON SALEM,North Carolina,27103-5500,+1 336-768-8744,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10012315-800-hanes-mall-blvd,"800 HANES MALL BLVD
WINSTON SALEM, North Carolina, 27103-5500",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12644999,2265 OLD SALISBURY RD,36.037839,-80.272258,Shell,False,2265 OLD SALISBURY RD,WINSTON SALEM,North Carolina,27127-5919,+1 336-788-0927,United States,"mobile_payment,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12644999-2265-old-salisbury-rd,"2265 OLD SALISBURY RD
WINSTON SALEM, North Carolina, 27127-5919",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12665965,7931 N NC HIGHWAY 150,35.946799,-80.30981,Shell,False,7931 N NC HIGHWAY 150,LEXINGTON,North Carolina,27295-9388,+1 336-764-3792,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/12665965-7931-n-nc-highway-150,"7931 N NC HIGHWAY 150
LEXINGTON, North Carolina, 27295-9388",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12645255,4161 OLD CHAPEL HILL RD,35.948337,-78.968461,Shell,False,4161 OLD CHAPEL HILL RD,DURHAM,North Carolina,27707-5057,+1 919-493-5805,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12645255-4161-old-chapel-hill-rd,"4161 OLD CHAPEL HILL RD
DURHAM, North Carolina, 27707-5057",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12354813,3101 UNIVERSITY DR,35.967796,-78.94027,Shell,False,3101 UNIVERSITY DR,DURHAM,North Carolina,27707-3703,+1 919-973-2772,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/12354813-3101-university-dr,"3101 UNIVERSITY DR
DURHAM, North Carolina, 27707-3703",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10012203,1102 E NC HIGHWAY 54,35.905274,-78.917035,Shell,False,1102 E NC HIGHWAY 54,DURHAM,North Carolina,27713-2146,+1 919-544-7236,United States,"mobile_payment,partner_loyalty_accepted,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10012203-1102-e-nc-highway-54,"1102 E NC HIGHWAY 54
DURHAM, North Carolina, 27713-2146",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12376533,102 WEST CORNWALLIS RD,35.965612,-78.919262,Shell,False,102 WEST CORNWALLIS RD,DURHAM,North Carolina,27707-0000,+1 919-748-3608,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12376533-102-west-cornwallis-rd,"102 WEST CORNWALLIS RD
DURHAM, North Carolina, 27707-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012200,65 SADLER RD,35.318269,-78.57504,Shell,False,65 SADLER RD,DUNN,North Carolina,28334-5180,+1 910-891-4213,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012200-65-sadler-rd,"65 SADLER RD
DUNN, North Carolina, 28334-5180",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10004184,1009 E CUMBERLAND ST,35.301015,-78.600038,Shell,False,1009 E CUMBERLAND ST,DUNN,North Carolina,28334-5117,+1 910-892-2244,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10004184-1009-e-cumberland-st,"1009 E CUMBERLAND ST
DUNN, North Carolina, 28334-5117",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10051109,6308 THE PLZ,35.249425,-80.749367,Shell,False,6308 THE PLZ,CHARLOTTE,North Carolina,28215-2612,+1 704-537-1411,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10051109-6308-the-plz,"6308 THE PLZ
CHARLOTTE, North Carolina, 28215-2612",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001660,2624 SAM WILSON RD,35.25559,-80.982113,Shell,False,2624 SAM WILSON RD,CHARLOTTE,North Carolina,28214-9087,+1 980-225-7354,United States,"atm,atm_in,mobile_payment,loyalty_cards,partner_loyalty_accepted,navigator_fleet_loyalty_discount,shop,loyalty_program,mcx,other_loyalty_cards,navigator,air_and_water,navigator_3c_discount,manned",https://find.shell.com/us/fuel/10001660-2624-sam-wilson-rd,"2624 SAM WILSON RD
CHARLOTTE, North Carolina, 28214-9087",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10056935,3305 SCOTT FUTRELL DR,35.236984,-80.921545,Shell,False,3305 SCOTT FUTRELL DR,CHARLOTTE,North Carolina,28208-3551,+1 980-219-7401,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10056935-3305-scott-futrell-dr,"3305 SCOTT FUTRELL DR
CHARLOTTE, North Carolina, 28208-3551",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001894,1312 LASALLE ST,35.261192,-80.843183,Shell,False,1312 LASALLE ST,CHARLOTTE,North Carolina,28216-4737,+1 980-225-9695,United States,"atm,atm_in,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001894-1312-lasalle-st,"1312 LASALLE ST
CHARLOTTE, North Carolina, 28216-4737",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10005464,2736 FREEDOM DR,35.239417,-80.884729,Shell,False,2736 FREEDOM DR,CHARLOTTE,North Carolina,28208-3854,+1 704-392-5010,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10005464-2736-freedom-dr,"2736 FREEDOM DR
CHARLOTTE, North Carolina, 28208-3854",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10014833,4200 STATESVILLE RD,35.276376,-80.83454,Shell,False,4200 STATESVILLE RD,CHARLOTTE,North Carolina,28269-4244,+1 704-921-3074,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10014833-4200-statesville-rd,"4200 STATESVILLE RD
CHARLOTTE, North Carolina, 28269-4244",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10000462,2630 BEATTIES FORD RD,35.270196,-80.853668,Shell,False,2630 BEATTIES FORD RD,CHARLOTTE,North Carolina,28216-4320,+1 704-392-8841,United States,"atm,atm_in,carwash,mobile_payment,loyalty_cards,twenty_four_hour,shop,adblue_car,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10000462-2630-beatties-ford-rd,"2630 BEATTIES FORD RD
CHARLOTTE, North Carolina, 28216-4320",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12874981,9011 BEACH DR SW,33.898639,-78.552642,Shell,False,9011 BEACH DR SW,CALABASH,North Carolina,28467-2965,+1 910-579-9221,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12874981-9011-beach-dr-sw,"9011 BEACH DR SW
CALABASH, North Carolina, 28467-2965",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12875024,5392 US 701 HWY N,34.649103,-78.522668,Shell,False,5392 US 701 HWY N,ELIZABETHTOWN,North Carolina,28337-6190,+1 910-862-4440,United States,"atm,atm_in,mobile_payment,food_offerings,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12875024-5392-us-701-hwy-n,"5392 US 701 HWY N
ELIZABETHTOWN, North Carolina, 28337-6190",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
12713263,10296 S WR LATHAM ST,34.4897,-78.662378,Shell,False,10296 S WR LATHAM ST,CLARKTON,North Carolina,28433-7512,+1 910-862-8423,United States,"atm,atm_in,mobile_payment,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12713263-10296-s-wr-latham-st,"10296 S WR LATHAM ST
CLARKTON, North Carolina, 28433-7512",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12874975,404 S POPLAR ST,34.624045,-78.608282,Shell,False,404 S POPLAR ST,ELIZABETHTOWN,North Carolina,28337-0000,+1 910-862-2463,United States,"atm,atm_in,mobile_payment,shop,mcx,manned",https://find.shell.com/us/fuel/12874975-404-s-poplar-st,"404 S POPLAR ST
ELIZABETHTOWN, North Carolina, 28337-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10048387,4936 ALBEMARLE RD STE B,35.200377,-80.762998,Shell,False,4936 ALBEMARLE RD STE B,CHARLOTTE,North Carolina,28205-6618,+1 704-537-8267,United States,"atm,atm_in,carwash,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10048387-4936-albemarle-rd-ste-b,"4936 ALBEMARLE RD STE B
CHARLOTTE, North Carolina, 28205-6618",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10014824,3601 N SHARON AMITY RD,35.208384,-80.757966,Shell,False,3601 N SHARON AMITY RD,CHARLOTTE,North Carolina,28205-5931,+1 704-563-2433,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10014824-3601-n-sharon-amity-rd,"3601 N SHARON AMITY RD
CHARLOTTE, North Carolina, 28205-5931",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12467591,810 TOM HALL ST,35.007048,-80.930177,Shell,False,810 TOM HALL ST,FORT MILL,South Carolina,29715-2054,+1 803-548-0353,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/12467591-810-tom-hall-st,"810 TOM HALL ST
FORT MILL, South Carolina, 29715-2054",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
12850568,706 E MCGREGOR ST,34.77362,-80.381655,Shell,False,706 E MCGREGOR ST,PAGELAND,South Carolina,29728-2351,+1 843-672-6606,United States,"atm,atm_in,mobile_payment,food_offerings,twenty_four_hour,restaurant,shop,mcx,manned",https://find.shell.com/us/fuel/12850568-706-e-mcgregor-st,"706 E MCGREGOR ST
PAGELAND, South Carolina, 29728-2351",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10003958,2507 PARK RD,35.196375,-80.850971,Shell,False,2507 PARK RD,CHARLOTTE,North Carolina,28203-5928,+1 704-335-0905,United States,"atm,atm_in,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10003958-2507-park-rd,"2507 PARK RD
CHARLOTTE, North Carolina, 28203-5928",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10001826,200 EAST BLVD,35.211841,-80.857278,Shell,False,200 EAST BLVD,CHARLOTTE,North Carolina,28203-0000,+1 704-333-0807,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001826-200-east-blvd,"200 EAST BLVD
CHARLOTTE, North Carolina, 28203-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001662,5721 CARMEL RD,35.098515,-80.837985,Shell,False,5721 CARMEL RD,CHARLOTTE,North Carolina,28226-8103,+1 704-542-5898,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001662-5721-carmel-rd,"5721 CARMEL RD
CHARLOTTE, North Carolina, 28226-8103",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001931,5945 CONCORD PKWY S,35.347916,-80.691447,Shell,False,5945 CONCORD PKWY S,CONCORD,North Carolina,28027-4630,+1 704-455-5686,United States,"atm,atm_in,mobile_payment,loyalty_cards,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001931-5945-concord-pkwy-s,"5945 CONCORD PKWY S
CONCORD, North Carolina, 28027-4630",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10051109,6308 THE PLZ,35.249425,-80.749367,Shell,False,6308 THE PLZ,CHARLOTTE,North Carolina,28215-2612,+1 704-537-1411,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10051109-6308-the-plz,"6308 THE PLZ
CHARLOTTE, North Carolina, 28215-2612",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10013903,4550 DAVIDSON HWY,35.435038,-80.653399,Shell,False,4550 DAVIDSON HWY,CONCORD,North Carolina,28027-8470,+1 704-793-3566,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,twenty_four_hour,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10013903-4550-davidson-hwy,"4550 DAVIDSON HWY
CONCORD, North Carolina, 28027-8470",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001658,10308 ALBEMARLE RD,35.208145,-80.669672,Shell,False,10308 ALBEMARLE RD,MINT HILL,North Carolina,28227-3561,+1 704-573-2615,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001658-10308-albemarle-rd,"10308 ALBEMARLE RD
MINT HILL, North Carolina, 28227-3561",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10072015,247 BRANCHVIEW DR NE,35.424192,-80.578098,Shell,False,247 BRANCHVIEW DR NE,CONCORD,North Carolina,28025-0000,+1 704-793-1230,United States,"atm,atm_in,mobile_payment,loyalty_cards,twenty_four_hour,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10072015-247-branchview-dr-ne,"247 BRANCHVIEW DR NE
CONCORD, North Carolina, 28025-0000",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001189,3398 ROBINHOOD RD,36.116414,-80.314167,Shell,False,3398 ROBINHOOD RD,WINSTON SALEM,North Carolina,27106-5404,+1 336-768-0862,United States,"carwash,mobile_payment,partner_loyalty_accepted,vehicle_identity_system,shop,loyalty_program,mcx,air_and_water,scorecard_premium_payback,manned",https://find.shell.com/us/fuel/10001189-3398-robinhood-rd,"3398 ROBINHOOD RD
WINSTON SALEM, North Carolina, 27106-5404",Conventional Fuel Site,open,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012309,1630 SILAS CREEK PKWY,36.067465,-80.261941,Shell,False,1630 SILAS CREEK PKWY,WINSTON SALEM,North Carolina,27127-3756,+1 336-722-3388,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012309-1630-silas-creek-pkwy,"1630 SILAS CREEK PKWY
WINSTON SALEM, North Carolina, 27127-3756",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel,fuelsave_98"
10012304,2020 CLOVERDALE AVE,36.091472,-80.269843,Shell,False,2020 CLOVERDALE AVE,WINSTON SALEM,North Carolina,27103-2503,+1 336-725-9626,United States,"atm,atm_in,mobile_payment,vehicle_identity_system,shop,mcx,service_bay,air_and_water,manned",https://find.shell.com/us/fuel/10012304-2020-cloverdale-ave,"2020 CLOVERDALE AVE
WINSTON SALEM, North Carolina, 27103-2503",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline"
10012310,3516 S MAIN ST,36.04802,-80.239508,Shell,False,3516 S MAIN ST,WINSTON SALEM,North Carolina,27127-5130,+1 336-784-6214,United States,"atm,atm_in,mobile_payment,twenty_four_hour,shop,mcx,air_and_water,manned",https://find.shell.com/us/fuel/10012310-3516-s-main-st,"3516 S MAIN ST
WINSTON SALEM, North Carolina, 27127-5130",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10090630,412 S LASALLE ST,36.013385,-78.948342,Shell,False,412 S LASALLE ST,DURHAM,North Carolina,27705-3702,+1 919-309-1312,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10090630-412-s-lasalle-st,"412 S LASALLE ST
DURHAM, North Carolina, 27705-3702",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10012231,381 S CHURTON ST,36.058105,-79.103555,Shell,False,381 S CHURTON ST,HILLSBOROUGH,North Carolina,27278-2508,+1 919-732-8906,United States,"atm,atm_in,mobile_payment,partner_loyalty_accepted,shop,loyalty_program,mcx,kroger,air_and_water,manned",https://find.shell.com/us/fuel/10012231-381-s-churton-st,"381 S CHURTON ST
HILLSBOROUGH, North Carolina, 27278-2508",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,shell_regular_diesel"
10001827,1500 EASTWAY DR,35.236575,-80.775839,Shell,False,1500 EASTWAY DR,CHARLOTTE,North Carolina,28205-2208,+1 704-568-8049,United States,"atm,atm_in,mobile_payment,food_offerings,loyalty_cards,twenty_four_hour,restaurant,shop,loyalty_program,mcx,other_loyalty_cards,air_and_water,manned",https://find.shell.com/us/fuel/10001827-1500-eastway-dr,"1500 EASTWAY DR
CHARLOTTE, North Carolina, 28205-2208",Conventional Fuel Site,twenty_four_hour,"premium_gasoline,midgrade_gasoline,low_octane_gasoline,fuelsave_98"
